Id,SalePrice
2850,270946.201073677
2851,251438.724453788
2852,241448.051829471
2853,239234.274967384
2854,154340.012198772
2855,211891.540885419
2856,219001.127422243
2857,210014.052113006
2858,209186.360453488
2859,89939.04675036
2860,147761.549291045
2861,146093.936160068
2862,225448.084922261
2863,160560.708643203
2864,266765.088322273
2865,159782.864290983
2866,215784.871724714
2867,89990.6243444345
2868,116074.798985881
2869,120921.861683425
2870,143292.418319339
2871,98908.2701026901
2872,13601.4516623095
2873,82544.9506056239
2874,139037.818080293
2875,139114.392406892
2876,168287.974394426
2877,131029.6980858
2878,166064.384461473
2879,155981.092670043
2880,118200.645256804
2881,151360.329124274
2882,158631.843045545
2883,178133.207656005
2884,181300.654583776
2885,167021.230087279
2886,228890.317616471
2887,109233.494342612
2888,126094.103961168
2889,52523.6579576288
2890,57479.8504873848
2891,167936.919712555
2892,48602.9066847219
2893,130828.32879245
2894,41844.9366765158
2895,261618.007409411
2896,253528.686156085
2897,218993.917823717
2898,200729.516331305
2899,232271.974962784
2900,164610.634407849
2901,229631.938166534
2902,195879.883888413
2903,290325.008821076
2904,288156.582071339
2905,77983.3537849326
2906,203057.780852692
2907,143066.291604891
2908,122480.238295581
2909,181967.943602385
2910,85853.2830631502
2911,107000.952111454
2912,164998.08047922
2913,106762.470562788
2914,106758.777766496
2915,109303.702127055
2916,106952.913342995
2917,160195.492740357
2918,143594.149205468
2919,238800.0762441
